iter,loss_total,loss_pde,loss_ic,loss_bc
583,2.4299371065440287e-08,1.890521905593178e-09,1.2144703631522577e-09,2.0043534969368828e-08
584,2.4206548812283276e-08,1.894673058336221e-09,1.2066750099530477e-09,1.9971972551632317e-08
585,2.4098098964834428e-08,1.9062818636624168e-09,1.1996696456701414e-09,1.9867565925433132e-08
586,2.398211932969351e-08,1.91999243045176e-09,1.1981245348217383e-09,1.9718800485772656e-08
587,2.3914002234077256e-08,1.940134246118855e-09,1.2016571518452134e-09,1.9590170065588706e-08
588,2.3842913762107008e-08,1.9399978552388707e-09,1.2025594111569007e-09,1.949834039076261e-08
589,2.3786705020639938e-08,1.9336450169912794e-09,1.2006344045591569e-09,1.9449104429809016e-08
590,2.371282764775391e-08,1.9301982936317897e-09,1.1970266162893375e-09,1.938485752239695e-08
591,2.3666881054678228e-08,1.9251797084789624e-09,1.1964642468579198e-09,1.933835638016117e-08
592,2.3595667929732723e-08,1.922104632850382e-09,1.1925768747392823e-09,1.9278572987960598e-08
593,2.355924393837999e-08,1.9175685988717596e-09,1.1923211341306254e-09,1.9241252947040706e-08
594,2.350573483904599e-08,1.909582093799625e-09,1.1941972409660808e-09,1.917458447547693e-08
595,2.34768124207035e-08,1.897974766028297e-09,1.1984071030962058e-09,1.912833613153114e-08
596,2.3419539482378556e-08,1.88748191880065e-09,1.1969180069649119e-09,1.908024277123244e-08
597,2.326729593977885e-08,1.8585390831935505e-09,1.1938301309984336e-09,1.8948479469273686e-08
598,2.316745886317648e-08,1.8488677944143905e-09,1.1906254673062457e-09,1.8857781198304927e-08
599,2.3059269156114394e-08,1.8441600172356272e-09,1.1841082352125212e-09,1.8770652880903507e-08
600,2.303104895901235e-08,1.8356942095437063e-09,1.1832040697169795e-09,1.8751989119474273e-08
601,2.2943612705040876e-08,1.8316485025347224e-09,1.178164121467021e-09,1.868051073124421e-08
602,2.2919312056411966e-08,1.82029330298963e-09,1.1760306321647828e-09,1.8677487293467282e-08
603,2.2886477582899693e-08,1.8030598245333948e-09,1.1755476212056404e-09,1.8661367083710524e-08
604,2.2830313212914768e-08,1.7808636432350784e-09,1.1731783035824272e-09,1.863414138049278e-08
605,2.2719497066501307e-08,1.7198028952443437e-09,1.1843507369013801e-09,1.8506770688278566e-08
606,2.261654308669214e-08,1.6934174183335667e-09,1.176558069104461e-09,1.8460050873579625e-08
607,2.25476547269568e-08,1.6893741669819162e-09,1.1751638488314451e-09,1.8389382590739157e-08
608,2.2501666242778954e-08,1.6813900398900293e-09,1.180732968599998e-09,1.8309807606172168e-08
609,2.2476330468727686e-08,1.6766052604932596e-09,1.1753432200411873e-09,1.8316974714138315e-08
610,2.2455724450003046e-08,1.6703286158128374e-09,1.1725743446495968e-09,1.831606171473711e-08
611,2.2426468261967427e-08,1.6615390191175548e-09,1.1706833543763752e-09,1.8302426575963913e-08
612,2.237950741502437e-08,1.652337900138565e-09,1.1703367336430395e-09,1.8258496151079953e-08
613,2.2360195189743198e-08,1.6481104305204145e-09,1.169047144754332e-09,1.824782416071243e-08
614,2.23003880590676e-08,1.6391455418812015e-09,1.172124487434484e-09,1.8167497549042057e-08
615,2.2239270938616388e-08,1.6292004861055696e-09,1.1712287918808434e-09,1.8110508019094043e-08
616,2.2142963538472384e-08,1.60272145687707e-09,1.1676480599550484e-09,1.8046833187082545e-08
617,2.2132449331545947e-08,1.5689250331048887e-09,1.1774979682366902e-09,1.8016343996792512e-08
618,2.206279824757272e-08,1.5682111158446556e-09,1.1684213446741472e-09,1.798659283045203e-08
619,2.2020739788604186e-08,1.559629078088745e-09,1.1648404008174832e-09,1.7967205695932954e-08
620,2.1950129483617904e-08,1.5381156112596506e-09,1.1621036549178945e-09,1.7923744620392917e-08
621,2.189313431035535e-08,1.5209724083849648e-09,1.1680249517819606e-09,1.783981448961729e-08
622,2.1851966645597734e-08,1.514843845421189e-09,1.1705072754802725e-09,1.7782295581187555e-08
623,2.182061355314641e-08,1.5109042771833055e-09,1.166139529396511e-09,1.7774995823908277e-08
624,2.1790390265990796e-08,1.5042650492462467e-09,1.1643833391648857e-09,1.7756757342629542e-08
625,2.176121901893618e-08,1.4981344195809178e-09,1.1642134833550258e-09,1.7729702574867674e-08
626,2.1735939102346595e-08,1.4868781295486728e-09,1.166426533303372e-09,1.7699395065631467e-08
627,2.1685845478161755e-08,1.478745575651357e-09,1.1652053928147505e-09,1.7655571531709317e-08
628,2.1629211162516515e-08,1.4653621177352394e-09,1.1636962159913857e-09,1.7611897706949374e-08
629,2.1592974530174934e-08,1.4537810871828284e-09,1.1624131226521964e-09,1.7589527046395934e-08
630,2.1537270076224088e-08,1.435686990117661e-09,1.1603726735393275e-09,1.755589921620804e-08
631,2.1439722587986578e-08,1.4094518221294908e-09,1.1561296152543653e-09,1.7494373934089545e-08
632,2.137759146406118e-08,1.4085231274883683e-09,1.159971056815728e-09,1.739686034474942e-08
633,2.1260922625954558e-08,1.385944682774486e-09,1.1587544151723959e-09,1.728950242375171e-08
634,2.1197287687370066e-08,1.362642928611893e-09,1.1635835362780273e-09,1.7211511792749592e-08
635,2.115832247525046e-08,1.3577986633600646e-09,1.1697077018346826e-09,1.713335144679884e-08
636,2.111336824869975e-08,1.3519018155479364e-09,1.1618346566886407e-09,1.7132810503378513e-08
637,2.1086685678008844e-08,1.3448516920363704e-09,1.1592578299197805e-09,1.71242894475369e-08
638,2.1052992684427408e-08,1.331583600254183e-09,1.15950041240275e-09,1.7097957005551727e-08
639,2.0998967327541865e-08,1.3101812029595812e-09,1.160167442702684e-09,1.7054227980629864e-08
640,2.098118040828474e-08,1.3029394528407906e-09,1.1608295345740397e-09,1.703742513701735e-08
641,2.0893054872887504e-08,1.2740374605599055e-09,1.1603512364461973e-09,1.6968132796749702e-08
642,2.0815488502559128e-08,1.2582971588557547e-09,1.1548384873244028e-09,1.6925750714917968e-08
643,2.0740101442955064e-08,1.2447404735825594e-09,1.148483087140695e-09,1.6888398225717432e-08
644,2.0680643596499716e-08,1.2298300115910438e-09,1.1457516060393881e-09,1.6850448148642284e-08
645,2.063431090692382e-08,1.2022311441589779e-09,1.1507112224086003e-09,1.679799162903196e-08
646,2.0535041010729745e-08,1.1829794558224768e-09,1.1427301899870367e-09,1.6748194626024142e-08
647,2.0489735322390714e-08,1.1727404773490053e-09,1.1359720935517392e-09,1.6745853572386557e-08
648,2.045157562972883e-08,1.1499209982221664e-09,1.1345281464308582e-09,1.6735792655847465e-08
649,2.040035760414428e-08,1.137783516036573e-09,1.1311816514866552e-09,1.670817736471266e-08
650,2.0355480693987398e-08,1.1266557011640296e-09,1.1312075890824088e-09,1.6666906931691918e-08
651,2.029502249433532e-08,1.1123224897729911e-09,1.1313233815841128e-09,1.661002245661618e-08
652,2.0285962083018445e-08,1.105454176259714e-09,1.1348621716009387e-09,1.6586207631026122e-08
653,2.0246726512121048e-08,1.1023563856091224e-09,1.1298008198646754e-09,1.6572423680565275e-08
654,2.023042050652178e-08,1.1000817030802292e-09,1.127618419562425e-09,1.6568369599947403e-08
655,2.0190694437815495e-08,1.0918693959048611e-09,1.1245183668272865e-09,1.6548500188343124e-08
656,2.012821815570477e-08,1.078306601020756e-09,1.1222846808632595e-09,1.650225670149952e-08
657,2.0026681905560345e-08,1.0632922640383244e-09,1.121615710919825e-09,1.640084688358596e-08
658,1.9980580241410095e-08,1.0599957147604757e-09,1.1164862752188784e-09,1.637934713164188e-08
659,1.989950407862846e-08,1.0655751474218535e-09,1.1179060168750768e-09,1.6265294405875346e-08
660,1.985185259722767e-08,1.0698724739699282e-09,1.1198568219206832e-09,1.6190350759682827e-08
661,1.9810476194817187e-08,1.0667143532117058e-09,1.116985773317295e-09,1.6160945143995244e-08
662,1.9774090491921052e-08,1.0588443826972864e-09,1.1153194956443122e-09,1.6136161333867322e-08
663,1.970008249211833e-08,1.0395529292897836e-09,1.1105417128230673e-09,1.6098049136290465e-08
664,1.9646577228417798e-08,1.0231682629994427e-09,1.1072810160911046e-09,1.6072308941279328e-08
665,1.962167370562666e-08,1.0248342982854146e-09,1.109278839608134e-09,1.602800309768766e-08
666,1.9572347684298744e-08,1.0121689443905004e-09,1.10767696198467e-09,1.599291178050903e-08
667,1.9527359254056943e-08,1.00353950160995e-09,1.1066520256005967e-09,1.5954740767938463e-08
668,1.9486578513541325e-08,9.971942208531333e-10,1.1050646019653573e-09,1.5922273988382476e-08
669,1.944284970436212e-08,9.916616428627955e-10,1.103166524183263e-09,1.5887081737680356e-08
670,1.9371234897872742e-08,9.845367671793727e-10,1.1015294030280109e-09,1.5818297488662474e-08
671,1.934180311981982e-08,9.936325247767756e-10,1.105572234936822e-09,1.5747204698605105e-08
672,1.9288443850340365e-08,1.0000519317028288e-09,1.1038988168752959e-09,1.5684376895827072e-08
673,1.9252340517035504e-08,9.969399461737442e-10,1.0996155809519283e-09,1.5669776904409667e-08
674,1.9202157425321454e-08,1.0027683255898138e-09,1.0950481106271422e-09,1.5628830524284188e-08
675,1.9139346519652074e-08,9.998420187844058e-10,1.0870215164917372e-09,1.5603833891806578e-08
676,1.9116316632834546e-08,9.956672063449642e-10,1.0846576061640485e-09,1.559498770943389e-08
677,1.9086913265778947e-08,9.944235551705572e-10,1.0831550034103371e-09,1.5569659665692127e-08
678,1.9033354620221604e-08,9.828638586884835e-10,1.0826644458046163e-09,1.5521424754212026e-08
679,1.8992471549182252e-08,9.83698327543343e-10,1.0869817166446348e-09,1.5444805910846713e-08
680,1.8948020218089807e-08,9.741917565048589e-10,1.0833602264347379e-09,1.5423872209899087e-08
681,1.8875332672680495e-08,9.631954362824581e-10,1.0797316609744538e-09,1.5370396410563876e-08
682,1.883236352431202e-08,9.686982434754614e-10,1.0797281109901995e-09,1.5311365770492083e-08
683,1.8789110774795925e-08,9.862469867634358e-10,1.0820111238080464e-09,1.522365223751418e-08
684,1.8734138861216135e-08,1.0259670024715396e-09,1.0818739714923337e-09,1.5109111538125566e-08
685,1.8717729315743508e-08,1.0227277231412436e-09,1.0796916049816854e-09,1.510610625403962e-08
686,1.8698349963627537e-08,1.017364226958359e-09,1.0781624732406717e-09,1.5098167738410307e-08
687,1.8663740527086157e-08,1.0154804782510266e-09,1.078092565770628e-09,1.505871676438094e-08
688,1.8631643203149586e-08,1.0045250805527924e-09,1.0827731446473187e-09,1.500499377604419e-08
689,1.857414829086284e-08,1.003607376785917e-09,1.0762982648654207e-09,1.4974754943015645e-08
690,1.854147911169335e-08,1.0039791896523897e-09,1.0741417218920997e-09,1.4947387486129042e-08
691,1.8528755218447843e-08,1.0037789423879408e-09,1.0738911095808743e-09,1.493362773209118e-08
692,1.849732239300227e-08,1.0013543951549862e-09,1.073277324547362e-09,1.4901955227871334e-08
693,1.8455023985739416e-08,9.920041039868552e-10,1.0728520271121409e-09,1.4864356730739515e-08
694,1.841828925550067e-08,9.709294127816226e-10,1.0754984886714608e-09,1.4829465998543254e-08
695,1.836657274738862e-08,9.489889696448082e-10,1.0724587590852769e-09,1.4811353137047776e-08
696,1.833079628654653e-08,9.138513607588207e-10,1.070292116667528e-09,1.4823520527317354e-08
697,1.830274141783665e-08,8.881747293902941e-10,1.0666238695957765e-09,1.4842540963675087e-08
698,1.828216843414537e-08,8.822073117122718e-10,1.0636415518485505e-09,1.484256680590778e-08
699,1.8243751211495906e-08,8.660390483344398e-10,1.0588901255517926e-09,1.4843851363222054e-08
700,1.8225112938343574e-08,8.594627766250754e-10,1.057786735813792e-09,1.4835749359275974e-08
701,1.822012030154894e-08,8.36893710819184e-10,1.0609357575229963e-09,1.4838346769736581e-08
702,1.8181687325113668e-08,8.411793580094037e-10,1.0557165589887162e-09,1.4817488720065198e-08
703,1.81715338082913e-08,8.398647715988765e-10,1.054369931053518e-09,1.4814766629335457e-08
704,1.8154357532139257e-08,8.332145268727227e-10,1.0526320691307112e-09,1.4812326818938183e-08
705,1.812633786509666e-08,8.220959561305983e-10,1.0512592792906211e-09,1.4799939163679416e-08
706,1.809040891479849e-08,8.044054932706899e-10,1.0546262873537358e-09,1.47576019256123e-08
707,1.80446891611383e-08,7.815268910329928e-10,1.0513365212204612e-09,1.4749431617867457e-08
708,1.8021712794951672e-08,7.803067080680686e-10,1.0483821345087076e-09,1.4740579201320324e-08
709,1.799477847800781e-08,7.76557615832625e-10,1.0470692456218116e-09,1.472017788301279e-08
710,1.796766433476842e-08,7.708216413975459e-10,1.0482040536583132e-09,1.4687353060359203e-08
711,1.792338604340896e-08,7.61182795636185e-10,1.051480670290468e-09,1.4625575142004655e-08
712,1.7875163243899705e-08,7.526510926952899e-10,1.049995356711766e-09,1.4586095478908266e-08
713,1.7832522372900886e-08,7.444748306236886e-10,1.048577550792764e-09,1.4552579722381328e-08
714,1.779979835589317e-08,7.382160384692523e-10,1.045461787952841e-09,1.4538954651262327e-08
715,1.7763593118747798e-08,7.343422081148251e-10,1.0436103016371467e-09,1.4510628946828429e-08
716,1.770778468245169e-08,7.301768713828753e-10,1.042151901193603e-09,1.4456427730375521e-08
717,1.7676091263972754e-08,7.313034213721136e-10,1.04259765279737e-09,1.4413780835461725e-08
718,1.7634357079765257e-08,7.344592019578947e-10,1.0440953534202275e-09,1.4350144052622808e-08
719,1.7613668394574934e-08,7.328382362183934e-10,1.0471079640679602e-09,1.4308914111141196e-08
720,1.7563016770404743e-08,7.387904805831826e-10,1.046644817311986e-09,1.4242722708194097e-08
721,1.751118669936521e-08,7.436225994131964e-10,1.0453220870682799e-09,1.418159626355111e-08
722,1.74817479634843e-08,7.422371620473115e-10,1.0446517913144363e-09,1.4151424832331805e-08
723,1.744904244698294e-08,7.37435626737207e-10,1.044224766368594e-09,1.4119981767175297e-08
724,1.7411991889112347e-08,7.237986472702884e-10,1.0438647377711647e-09,1.4093608914763185e-08
725,1.7376031561577397e-08,7.190491519851589e-10,1.0436734174230602e-09,1.4056728883070544e-08
726,1.7357101461848976e-08,7.159649521741172e-10,1.042028868197992e-09,1.4047250501903576e-08
727,1.7327795435308984e-08,7.119461253301675e-10,1.0417867240909382e-09,1.4017890716341633e-08
728,1.7304945711974782e-08,7.121947514260791e-10,1.0465287403576566e-09,1.3961417191211902e-08
729,1.7275436085149996e-08,7.077048081419316e-10,1.0457923695477348e-09,1.3935336315527234e-08
730,1.7256806715272272e-08,7.077269832274586e-10,1.0458400820230525e-09,1.3912328645961031e-08
731,1.723750841838364e-08,7.080286927821521e-10,1.0464701851145441e-09,1.3884685713176589e-08
732,1.7214138033492578e-08,7.097096618246005e-10,1.0485132034540526e-09,1.3841959410741975e-08
733,1.7180926961892054e-08,7.131983380223838e-10,1.0473160863957609e-09,1.3804402039752995e-08
734,1.7147546325473482e-08,7.127032588500597e-10,1.0445388247161896e-09,1.378093273698521e-08
735,1.7113817932995404e-08,7.05212540053711e-10,1.0419738461313187e-09,1.3764293949620936e-08
736,1.7105722061294257e-08,7.004837518157323e-10,1.0410598871971424e-09,1.3765652840782837e-08
737,1.708767475933337e-08,6.941671446610224e-10,1.0404659153041218e-09,1.3754910686799064e-08
738,1.7066109051831118e-08,6.872785027911107e-10,1.0392273326914514e-09,1.3744430609927645e-08
739,1.7037849931120116e-08,6.798639394809236e-10,1.0377660593350527e-09,1.3727767449471003e-08
740,1.7003876329880083e-08,6.742028937408216e-10,1.0374289284220146e-09,1.3695289514512443e-08
741,1.6968901532385945e-08,6.726310800247348e-10,1.041292793101905e-09,1.3631509132786548e-08
742,1.6909559168417568e-08,6.712006113118807e-10,1.0380497337776979e-09,1.358033417337126e-08
743,1.686641023342737e-08,6.770454573345696e-10,1.0360146371632271e-09,1.3532806296243725e-08
744,1.6833234514390884e-08,6.852761072119941e-10,1.0350861378526306e-09,1.3487910007111539e-08
745,1.6804851093684424e-08,6.902143393223925e-10,1.0359819665090942e-09,1.3441962716670075e-08
746,1.6767309661604028e-08,6.944661233488505e-10,1.0348280328758391e-09,1.3397942113385521e-08
747,1.6714362497834588e-08,6.943802806830306e-10,1.03400634589126e-09,1.3338452414701878e-08
748,1.6688599575362223e-08,6.919965089121268e-10,1.036715122960387e-09,1.3293785397742115e-08
749,1.6668657713928587e-08,6.922809544340595e-10,1.0394935105812511e-09,1.3252543467768889e-08
750,1.665318150093105e-08,6.896645476935855e-10,1.037853068292161e-09,1.3246678411182317e-08
751,1.6624377471400148e-08,6.885854709187571e-10,1.0367670355273815e-09,1.3219391020896445e-08
752,1.660282457759654e-08,6.924374022350803e-10,1.0365139413247495e-09,1.3189953362794464e-08
753,1.6569799227083982e-08,7.023221811610161e-10,1.0359877756063507e-09,1.3140821147471593e-08
754,1.6549216942661896e-08,7.119775329168978e-10,1.0377870561445922e-09,1.3093232894117872e-08
755,1.6513802628269438e-08,7.255740067207867e-10,1.036747548854435e-09,1.3039735653776277e-08
756,1.6492753830853322e-08,7.313252669364574e-10,1.0361874953671495e-09,1.3010432309022384e-08
757,1.647808483119773e-08,7.293787061450305e-10,1.0353563823067334e-09,1.2999898862526981e-08
758,1.6461369559659794e-08,7.36164241551597e-10,1.0367328647646587e-09,1.2963044092819047e-08
759,1.6432635587242018e-08,7.244246610839484e-10,1.0348631123421982e-09,1.2953512128694708e-08
760,1.6419136973972958e-08,7.374496394595739e-10,1.0379011952943795e-09,1.2903046736846065e-08
761,1.637441315020107e-08,7.327046291533057e-10,1.0357115893967047e-09,1.2867424702318553e-08
762,1.6354684638252208e-08,7.426630880330977e-10,1.0364966360836359e-09,1.2826567352058439e-08
763,1.6334707644763534e-08,7.523126901991413e-10,1.0361353913000405e-09,1.2792632643837826e-08
764,1.6293698206124597e-08,7.439744908449971e-10,1.0348609636720256e-09,1.2760445007900683e-08
765,1.6238845451508382e-08,8.153072674921157e-10,1.0335975453077502e-09,1.2614266085789702e-08
766,1.62025837629724e-08,7.783876356543941e-10,1.028594137631388e-09,1.2644962986559602e-08
767,1.6185227298035996e-08,7.555288758408402e-10,1.0269290769102067e-09,1.2661614992417253e-08
768,1.6155011389345565e-08,7.322544013349091e-10,1.0255832817380285e-09,1.2661199585602643e-08
769,1.6104965930419228e-08,6.665454642986188e-10,1.0227458416324805e-09,1.2697235603887097e-08
770,1.6046878457808515e-08,6.66110384767953e-10,1.0219466311403552e-09,1.2631774796674371e-08
771,1.6005286869620214e-08,6.737845617460414e-10,1.0222742268459267e-09,1.2569798488726461e-08
772,1.5985974549993157e-08,6.733861116959144e-10,1.021572132399431e-09,1.2550951331991793e-08
773,1.5955219481831678e-08,6.7270255929446e-10,1.0201721049618475e-09,1.2522681315615732e-08
774,1.5938769584210198e-08,6.402217590499829e-10,1.018201906566206e-09,1.2553983188367689e-08
775,1.5909524292029152e-08,6.338806069349128e-10,1.016699005029371e-09,1.2535059631736705e-08
776,1.5884252705980236e-08,6.170521941739281e-10,1.0151452752198178e-09,1.2534057112618971e-08
777,1.5861059263827937e-08,6.037592140241038e-10,1.0138358498724936e-09,1.2529819506132178e-08
778,1.5826683066544485e-08,5.896322037746966e-10,1.0110307094457551e-09,1.2521911269196726e-08
779,1.579562903626701e-08,5.606391687415978e-10,1.0095038321323287e-09,1.2528523512241222e-08
780,1.5754027227231387e-08,5.707168943021036e-10,1.0051627398712043e-09,1.2491501985054273e-08
781,1.5729848991466895e-08,5.835914296781581e-10,1.0051271021304373e-09,1.244657470066268e-08
782,1.571801916509555e-08,5.875723475961627e-10,1.0054184915317047e-09,1.2425571919690794e-08
783,1.5675527342668316e-08,5.681761121626131e-10,1.0035137483502986e-09,1.240881613221244e-08
784,1.5652950223993987e-08,5.768814519353592e-10,1.0035177357617661e-09,1.2370681877178095e-08
785,1.5633590972532023e-08,5.594323757647127e-10,1.002681521507214e-09,1.237335114923146e-08
786,1.5619471397382923e-08,5.426955254938389e-10,1.0020271797588793e-09,1.2380449383204245e-08
787,1.5596633111090683e-08,5.30486623292637e-10,1.0009325823026974e-09,1.237404015782828e-08
788,1.5549819330768168e-08,5.025262380364524e-10,9.981475946026448e-10,1.2367711957629747e-08
789,1.5539721445679838e-08,5.308078964605525e-10,9.999352125077586e-10,1.231027436014914e-08
790,1.5497173396902264e-08,5.210776158693379e-10,9.956425601030612e-10,1.2295942098712585e-08
791,1.5483794030254676e-08,5.233870146191932e-10,9.94430330409426e-10,1.2284072041368046e-08
792,1.546873174837873e-08,5.267575868978658e-10,9.9391874871796e-10,1.2264672577248307e-08
793,1.5445462936876215e-08,5.198823782440273e-10,9.933889210532952e-10,1.2247866488179555e-08
794,1.5434371510974657e-08,5.088047974051502e-10,9.965112257974384e-10,1.2229193857584073e-08
795,1.5408955854746987e-08,5.015707555840401e-10,9.921201951162137e-10,1.2233280169609495e-08
796,1.5402281774934546e-08,4.979949674027472e-10,9.91167996417024e-10,1.2235195003870728e-08
797,1.5388492598809396e-08,4.925355752457077e-10,9.909719424843115e-10,1.2226218513166699e-08
798,1.5371910024272422e-08,4.996941827931657e-10,9.90384954699977e-10,1.2200802632160702e-08
799,1.535342499245345e-08,5.050662159781381e-10,9.888559854075627e-10,1.2180873911979618e-08
800,1.5334069072601294e-08,5.179110215636547e-10,9.887170549620416e-10,1.214247489516137e-08
801,1.5319914445155174e-08,5.32853132211941e-10,9.894790559181802e-10,1.2102474304971564e-08
802,1.5312147612317516e-08,5.306730130533036e-10,9.88385660931128e-10,1.2102201220805066e-08
803,1.5296467601264776e-08,5.404438618634446e-10,9.885286636276923e-10,1.2070340801978369e-08
804,1.528473035812169e-08,5.441850191476816e-10,9.880595490240926e-10,1.2054286914690367e-08
805,1.5277946479132044e-08,5.436927781522576e-10,9.874969221125383e-10,1.2049983705495788e-08
806,1.5261739287386898e-08,5.427153891928568e-10,9.865406385490712e-10,1.2037143510259665e-08
807,1.5238182990859816e-08,5.433313381457263e-10,9.860954028921391e-10,1.2010355509713252e-08
808,1.5228135047810294e-08,5.393046280402091e-10,9.896225839086135e-10,1.1981945133574091e-08
809,1.5202277552008048e-08,5.407723925426919e-10,9.852226773665634e-10,1.1974945064088267e-08
810,1.5193186303522738e-08,5.39736821820676e-10,9.83941174410021e-10,1.1972788063704758e-08
811,1.5180084274633203e-08,5.367898293792829e-10,9.828732206507668e-10,1.196679752504034e-08
812,1.5155018882204486e-08,5.266822171512179e-10,9.81642194543729e-10,1.1955930312380385e-08
813,1.5149204798376345e-08,5.298343957354897e-10,9.824103759819554e-10,1.1940417116005821e-08
814,1.5136313766581713e-08,5.228931802417311e-10,9.823964357888923e-10,1.1933251935506555e-08
815,1.5129299565910066e-08,5.19150441239648e-10,9.824541484398765e-10,1.1928921584212734e-08
816,1.511760417844454e-08,5.128054490132584e-10,9.822238106296591e-10,1.1923779634704568e-08
817,1.5094846351713584e-08,5.012770236130233e-10,9.80889256346373e-10,1.1918073168777116e-08
818,1.506640460948046e-08,4.799634480374248e-10,9.789599469472278e-10,1.1920916767844043e-08
819,1.5055185666071522e-08,4.754853296547308e-10,9.777244550706949e-10,1.1920086694890257e-08
820,1.5032200317394614e-08,4.749182521289507e-10,9.763641790052836e-10,1.1900902870139047e-08
821,1.502415391290353e-08,4.744526743492818e-10,9.756911403109888e-10,1.1895688793228089e-08
822,1.5017736030058137e-08,4.736246771352814e-10,9.75665643663125e-10,1.1889031154676317e-08
823,1.499873743486079e-08,4.700955882862758e-10,9.763344173783198e-10,1.186618922270206e-08
824,1.4955973365231018e-08,4.606346778211542e-10,9.748821118598684e-10,1.183429455873298e-08
825,1.494158088158836e-08,4.5332337513079006e-10,9.748447909812665e-10,1.1825890771984098e-08
826,1.4916078419439053e-08,4.505463235003116e-10,9.734748212450188e-10,1.1806390688710894e-08
827,1.4901084955243695e-08,4.492170799301257e-10,9.718966531577797e-10,1.1799173551316493e-08
828,1.4872310266158318e-08,4.511436542799367e-10,9.700798334535122e-10,1.1772626666079906e-08
829,1.4865777833006797e-08,4.4486903506545814e-10,9.685846625406167e-10,1.1781246222241464e-08
830,1.4846495175454959e-08,4.4675312156001205e-10,9.666141118291868e-10,1.1767233482992401e-08
831,1.4837776003629283e-08,4.477265602438556e-10,9.659951686531183e-10,1.1759123466039813e-08
832,1.4823669876099516e-08,4.4944313667356356e-10,9.656302999073827e-10,1.1742027255883745e-08
833,1.4815840675338688e-08,4.4931108122118863e-10,9.650727184935043e-10,1.1735981614720666e-08
834,1.4797125559352772e-08,4.5317021241711497e-10,9.650074236174706e-10,1.170887025970343e-08
835,1.4774025727307638e-08,4.5837957479137713e-10,9.651161547608092e-10,1.1673732394691909e-08
836,1.476081513080207e-08,4.679803092839027e-10,9.654420239553676e-10,1.1643995003542631e-08
837,1.4749126165052515e-08,4.710112538859153e-10,9.657389050601761e-10,1.1624288338159023e-08
838,1.4742109957387077e-08,4.68342104614402e-10,9.642082029408826e-10,1.1628138395939059e-08
839,1.4732785698718446e-08,4.670140857768178e-10,9.628485721422943e-10,1.1626520620584259e-08
840,1.4727250517077571e-08,4.682011989878774e-10,9.62446721419401e-10,1.1620732118399595e-08
841,1.4711886113867178e-08,4.722059192958951e-10,9.616769806303827e-10,1.160173452691843e-08
842,1.4677216238355765e-08,4.772358846342715e-10,9.61375055993839e-10,1.1555173464759956e-08
843,1.4653983373186523e-08,4.760684006820803e-10,9.620119938318096e-10,1.1524486206227006e-08
844,1.4628581350425706e-08,4.967165256247557e-10,9.615673312680992e-10,1.147104162475069e-08
845,1.4606943346684272e-08,4.812787512267271e-10,9.583581319323317e-10,1.148266303991269e-08
846,1.459600318751771e-08,4.76999926281111e-10,9.57007593798781e-10,1.1482617209212658e-08
847,1.4580837010975731e-08,4.74683199493398e-10,9.55641658895983e-10,1.1475124588630634e-08
848,1.4561585200114163e-08,4.758462375944583e-10,9.545085878445263e-10,1.1457023920371148e-08
849,1.455449066347442e-08,4.747945817050339e-10,9.545269757158656e-10,1.1449552202285265e-08
850,1.453165794476439e-08,4.849053678484546e-10,9.549864703831298e-10,1.140667269212591e-08
851,1.4506184054583571e-08,4.822153772452769e-10,9.55215597390465e-10,1.1377546754152967e-08
852,1.447792851836015e-08,4.783777259488697e-10,9.561262946840148e-10,1.1342357802603726e-08
853,1.4458449017605489e-08,4.896012984745983e-10,9.56675803137898e-10,1.130166990724187e-08
854,1.4444827919632005e-08,4.599287413288964e-10,9.553628462475729e-10,1.132906980692041e-08
855,1.4423085703903285e-08,4.658573970249837e-10,9.527001895591835e-10,1.1311268626492002e-08
856,1.440812775953135e-08,4.700767552540906e-10,9.519209581940802e-10,1.12925614305409e-08
857,1.4385966038663851e-08,4.761811004108074e-10,9.517022420056057e-10,1.1259432604536835e-08
858,1.4375832094489085e-08,4.705439914655518e-10,9.52861260870083e-10,1.1247029117302735e-08
859,1.4353638116864105e-08,4.770192118040534e-10,9.536361582978396e-10,1.120747232935156e-08
860,1.4338662848247664e-08,4.787317679033943e-10,9.54570150891794e-10,1.1181561476437866e-08
861,1.4322502879369358e-08,4.787112964847291e-10,9.548936011535213e-10,1.1159966622304015e-08
862,1.431417471315721e-08,4.812998461410209e-10,9.585388254825287e-10,1.1124886925550354e-08
863,1.4285890614526196e-08,4.776942691331894e-10,9.54047502088322e-10,1.1121657509613801e-08
864,1.4260953840599561e-08,4.72477571373245e-10,9.508249219499925e-10,1.1116888073029449e-08
865,1.423128445547691e-08,4.673392412130654e-10,9.489947209802177e-10,1.1097938110759786e-08
866,1.4205031198264625e-08,4.6053410478440343e-10,9.484365568025756e-10,1.1077580109646096e-08
867,1.4184705608004524e-08,4.68637060535395e-10,9.51776804238764e-10,1.1022988540020115e-08
868,1.4157154247804308e-08,4.6299537323015994e-10,9.506820487520664e-10,1.1002837839606111e-08
869,1.4140121289439226e-08,4.595309340727976e-10,9.505724735737993e-10,1.0986962453003762e-08
870,1.4126460809132448e-08,4.5757176640835844e-10,9.510578087877933e-10,1.096980723692417e-08
